compatibility,item_1,item_2,item_3,item_4
1,130544680,130542690,68593762,102387126
1,211100673,204451867,206561576,210012438
1,146278655,145028899,151044758,143950642
1,116096876,74850663,107545903,121765979
1,119125244,122643622,103448971,89490640
1,56511962,53133692,52954824,53207891
1,144484421,156524259,161607295,156452058
1,202590604,214820924,210501712,214820943
1,192277978,103589816,179771617,181754351
1,146144156,142088521,145491754,138124866
1,150855191,117971726,143441552,146410377
1,102678688,93702411,100031092,82266913
1,202111803,185213831,90913971,159723013
1,124602975,123250023,125539281,123476891
1,101633825,96882592,81146933,104729451
1,27581592,156511557,156674746,121566558
1,79153857,77257347,80050369,69092281
1,112373748,111251845,120719254,112293338
1,201406435,201786857,184082224,172047598
1,179440582,179672651,179575270,179440126
1,88170985,42932292,89424840,74167606
1,152725838,160519769,148073915,133170535
1,109291700,117361515,118339602,117858404
1,167046897,184752035,176825181,191396440
1,146254520,154816908,116391560,153692884
1,126140788,98014961,96493509,172436368
1,78516965,52772271,99832629,92332876
1,107423248,105501442,108790272,99661555
1,134075872,168182731,173239965,158186025
1,97530155,95243339,75614247,80283029
1,151460948,149980585,121072298,144256863
1,37163217,50860907,50633818,50218066
1,35119833,91005816,49893726,91090526
1,89731710,89548796,89111111,93521673
1,144906558,141465944,142989366,154420838
1,68074534,73612021,61835062,71419315
1,106560220,76089071,99909375,77761774
1,188030843,177328161,162207942,182006083
1,159376568,167227338,160200163,165012267
1,14431595,12649240,12224355,12778294
1,196845301,144344884,201700577,159403739
1,150850144,145244873,183285271,182777484
1,154743768,153560691,151762465,155863408
1,168865619,170632489,155789655,165834062
1,63110258,37919664,13144190,53943951
1,66941029,51916189,67362443,61410915
1,149975778,163580515,91024356,163370625
1,64200529,73611713,39144735,74218643
1,123342773,112458665,125005742,120577015
1,207691858,201924843,208023297,170645732
1,43331493,36236152,48884621,47933546
1,169557936,160708650,133316438,153563751
1,138519024,157052904,121357945,131507789
1,13643915,11423025,12226656,13740254
1,190060756,191315642,10481354,184975115
1,61780974,60566430,55089686,60797596
1,70624217,58773199,70624097,70624246
1,115213552,118983495,124833153,116638749
1,101225767,98086650,92189730,101082774
1,60116971,150239407,158432286,97077651
1,92203414,85775936,90479504,87244084
1,78007217,78305445,81613469,81575645
1,134484962,140974248,140067823,141197850
1,116321549,90795630,90466160,38604454
1,39213876,38765900,38400478,36842521
1,53461168,24390398,57139366,51260967
1,150701022,159726438,130403543,150976749
1,99861145,106159386,101215241,94733193
1,207038991,202459749,202392244,192086799
1,29628857,60089677,61507967,59200968
1,127275129,150338813,129073911,191537320
1,154884885,154884869,149721366,154884866
1,202565172,203539029,198217025,203299870
1,131124096,134534874,129995148,131497784
1,146824203,152166321,151988261,135222682
1,120790603,151934569,151096673,140553400
1,140028533,131008172,154914169,148910854
1,41645527,28976376,14321523,29628676
1,144042260,139257703,109517137,155849919
1,130511577,200602199,89424840,125443982
1,119315114,124630149,124415012,120693670
1,23331916,25171417,23806715,22475547
1,159271196,158870231,130241628,128191887
1,58465085,58464951,47847968,38027783
1,129316090,126420701,110874909,113024536
1,172038516,167604591,135754894,138002195
1,152115036,151346542,146781794,137755973
1,149808226,159163224,124295791,167583548
1,47986655,70212184,387393,48037911
1,106002272,76908777,85444698,75702498
1,193406324,183264703,151323253,193907154
1,146046377,139118931,133215232,146413151
1,200595002,199306926,197097065,200968988
1,26599574,23535108,22209584,20574149
1,184394560,180371248,97993367,156256343
1,18686776,17563947,18009410,15314674
1,47585142,77529116,49614183,61396349
1,150309926,105551127,196781221,60621521
0,148141757,112377466,191051313,80757785
0,172518234,36236152,167398156,106924260
0,121414926,181361595,184596656,129625999
0,125806688,143141920,47689030,164563761
0,162080792,143185117,204646376,204162676
0,169121027,162129080,52156665,182141241
0,105297341,150236349,152221350,118835326
0,207584135,125032931,99651297,201266135
0,170255404,154882851,68185751,134720584
0,115144773,155841882,190291277,42547924
0,160677459,137830440,143904062,143680083
0,109219485,7273629,149746621,128395491
0,126269486,92205757,201317890,73678772
0,214023065,94187222,140485869,138169343
0,155560936,169022189,94828125,139328606
0,165599086,50220457,154034415,101873632
0,205037989,131779244,137749542,209372647
0,113654289,153958615,186183457,186068101
0,112421682,132428515,112060763,180376645
0,26809470,43069203,142797840,171256171
0,115273219,194267081,145208094,113262524
0,182718754,202546070,134047727,65205037
0,117984925,135657124,63206882,25999377
0,119315114,148428075,171067653,3445983
0,108684069,185087452,119492614,70056315
0,110894801,144751621,84143772,109794504
0,208431287,144784837,60085141,132332610
0,191812863,154518343,175180058,128186057
0,198322923,116632294,65800480,101652102
0,132188413,159834802,152244426,107235414
0,77358242,118087757,63982136,124493975
0,49536368,213387391,142014197,104651828
0,169591155,204953077,125005742,145685666
0,159547178,121599202,93046334,195298014
0,159536710,29498216,14422995,146326217
0,192574638,126689146,144019665,125927262
0,78697843,98279797,75498569,75363374
0,188413185,153294955,146685231,156913620
0,197821372,115229597,24524957,83807939
0,183744838,156457052,137055507,143191043
0,167785452,192139882,150562462,78294475
0,111158145,61260502,62220274,148482739
0,115592690,189410004,105996229,119078663
0,111692817,26750543,208892188,78455043
0,192102911,107972563,319082,150956657
0,215584835,143013421,198657260,146033703
0,200035360,143935411,178759554,35116320
0,109640306,91321468,102070055,194011852
0,172580441,11423025,1415196,78075067
0,159217165,209968775,150985220,61449364
0,72463184,130287707,43665671,212554254
0,115347188,135145806,29953250,175414452
0,191688118,202289246,121263838,181890040
0,204482870,31407198,78860473,203796171
0,116918467,192284201,209065608,213559283
0,156770022,58373636,57112985,151094417
0,139159388,105606204,147730065,144631010
0,161006735,25171417,180165733,159550833
0,94748372,190143804,12129038,106262571
0,185617606,42028375,121357945,104854138
0,142050701,96347472,97907892,196242771
0,116981112,195724973,182361594,147326300
0,151330630,85055197,153328526,210552712
0,77203173,114418893,25029615,163543206
0,100441400,159574720,99328462,187342314
0,209685130,148475980,123823739,65178566
0,120121175,183949657,212475031,132662800
0,205708234,39885348,105865644,139557584
0,146827411,181249774,175182713,134599721
0,189916094,58112030,29065950,135602205
0,95292752,215634492,29634888,149537392
0,179210391,184445262,131176369,129883137
0,94949073,152501704,16684891,155441526
0,28898149,187956073,76325988,168558136
0,131281367,113974673,16725304,167244354
0,32288484,80662477,66537116,191538748
0,153157060,101703173,181444001,161804283
0,163839349,141034306,76133896,75900455
0,142679979,99630747,181060204,152644184
0,132724330,76663259,82818420,79877035
0,196794776,173855564,164451273,191199372
0,158292368,167569153,140991395,167315021
0,103362971,130660196,45271057,144392582
0,187775396,66943923,113099043,58774748
0,77367734,151372729,113566114,146410377
0,153155752,101004637,18390006,130792460
0,32062492,130300887,91087305,47933546
0,63371049,93156371,47260332,120905037
0,165858698,184632657,196330284,164103372
0,176830270,210204991,111647142,187703767
0,189885782,193917839,153054589,146800354
0,204450255,144452903,157624791,193649920
0,163069813,173765552,169021893,132918983
0,184902964,207814381,182079203,184825197
0,213225779,134446108,141863245,100918161
0,211210554,81420025,179388663,200414929
0,77225669,57332594,139510624,133066819
0,88975772,164175111,152189030,212646559
0,94425942,116802154,212028354,122147678
0,186738670,168735172,184309099,200676145
0,204655804,92203730,152085573,162018527
0,182935752,146067068,62464949,122495255
0,180198062,200507269,75949060,184112837
0,154206762,63891394,15127385,74177004
0,164553824,70623462,69368011,162939746
0,145127630,51286908,84509816,149741905
0,84939685,127095582,133316438,73528245
0,209266309,129383135,127837460,195491394
0,148332373,95891587,68055646,144603597
0,51031797,100172052,26284584,157174934
0,104060993,123343660,157874508,138108716
0,67106673,66582748,187081600,193877012
0,179517186,207097487,47109069,180614068
0,204399823,183606880,147405733,107223268
0,98852580,95842604,17177815,151552083
0,129066182,174548184,189374570,205120859
0,72331649,167183961,146575966,158108007
0,188980364,97367815,22983020,126904171
0,195796051,175133578,124415012,146216380
0,60517801,147888352,103236737,138000089
0,187954273,170455384,24626484,92064259
0,168156525,146831495,127849417,110067609
0,152656155,187695296,148125350,68995534
0,108786028,160686915,194537235,125670424
0,211292671,202576645,211259876,146009645
0,40319296,163795318,208898299,11456263
0,182580401,206340617,105348554,155006234
0,150666914,185667042,202285667,129145151
0,109322674,172365979,6315629,158023278
0,92873779,116696844,14094670,85714592
0,190230714,204635095,153205845,141505966
0,181328889,146255037,99832629,119300184
0,165029132,177127699,144569149,148895554
0,184101632,51793289,78799285,150114257
0,87901269,140514702,101317941,183869903
0,70510278,132372376,68442619,92729227
0,175547241,206087522,148874819,202168282
0,91693242,163968440,185860652,190911917
0,164085650,72655925,50633818,145533048
0,141354993,177223325,194175576,84235855
0,172387807,136655936,66329265,195220535
0,148021494,76860994,14321523,107521033
0,157106747,59897312,146760715,115457379
0,56561199,165152081,142989366,203510653
0,148161605,153083166,180279379,136897478
0,123424486,156385247,211039553,144873830
0,150309926,93546465,162732935,189668545
0,153112680,123557736,107546003,166653852
0,189407461,172992736,120235247,50007187
0,211288544,145115951,55231850,33082829
0,186572359,209955474,141814723,118983883
0,212542632,200030672,68163395,195498266
0,8742737,144588015,92024012,69631588
0,148034393,168366582,8676484,125443982
0,204271651,196073214,171945660,184416103
0,32483391,152471457,214627489,53737171
0,195668021,82964963,121447210,5154736
0,65203580,184321461,110607007,206627213
0,148412704,165779803,165390694,129947365
0,137062793,130900225,191779204,184244924
0,155619482,163869342,130403543,162280666
0,93362354,138720805,86987207,153101397
0,61570358,151535344,104669815,110570571
0,162375204,120547953,151096673,174885705
0,171044368,140954466,54801409,140508491
0,167010206,145416972,44194627,109847654
0,108322993,103130999,125940586,82665786
0,213464004,212049141,197059239,43675987
0,188352318,148995162,153975953,186642048
0,173956886,153786151,20495366,183532803
0,49195232,138900378,93562124,134638735
0,187079215,116648462,61418819,201817487
0,151727261,185906447,52231772,134938082
0,210821459,85825218,47847968,36322175
0,120833293,42139036,207854735,77194576
0,204929615,215432793,82332973,204169032
0,182390395,147929878,186107597,17308570
0,187959615,43311450,153674052,195949341
0,203171500,172382477,18953732,89076247
0,212802281,74708991,197335111,83001627
0,193824879,158096050,40013049,214780138
0,116101311,156841444,141620662,169155508
0,174840914,92713587,126150163,193408642
0,94630914,189593708,160595673,178458136
0,208561292,120020523,157382715,195377941
0,43058481,156457052,128521943,86232158
0,99148595,78882435,165215423,210805612
0,86370719,101388973,130431983,142594908
0,144024330,126859498,110461231,102380040
0,199547133,191302449,7992414,163850966
0,203098310,179317766,133726502,169352752
0,105871641,147933956,142459772,154222409
0,146639631,161877271,73490228,66944616
0,157076863,121499102,69826714,76792353
0,122361131,11104973,203505678,78256000
0,108189291,64494232,143266387,171802733
0,104512426,10607625,126561114,116387524
0,132953502,106269794,121304543,153224897
0,201344547,109062347,158918753,185927854
0,162581328,55959165,76968046,142130699
0,189301880,194227241,206490852,22475547
0,120413468,208263363,7707459,179564898
0,167650361,215014383,111723364,145117145
0,33166520,134497743,180753136,144424087
0,155438071,155260549,162745810,183418078
0,146666532,144344884,181149709,167688248
0,150950478,92822136,158957887,184195889
0,191204690,49094720,139626264,15911270
0,126548420,69022429,70326811,192576624
0,197423739,181155028,170502532,98281937
0,211118858,18044077,117324120,154588377
0,2044188,146483084,123403442,175217776
0,167786912,197114642,93923470,144309709
0,144591983,64536372,69214380,82194284
0,140996303,141694716,105985543,192375520
0,145882283,125641645,91385240,208039295
0,188721898,118327716,200758418,128112476
0,198168687,193986170,15463186,142460955
0,188795321,200602199,48367176,31183239
0,88983135,147706873,99835256,126339906
0,201106733,175020711,201486759,168487918
0,100873718,154249722,200386440,151118706
0,166645902,89193482,34843182,178213429
0,148296840,152106754,116391560,137456335
0,165674258,184722537,52745106,143603385
0,146247019,191770406,56647831,88894875
0,97345382,193479573,172724127,183179503
0,148296840,50397033,201038632,173892360
0,163470454,209585695,190962040,164752248
0,149871803,153515930,118873965,148191554
0,149550874,55964481,31394228,71282323
0,153809009,190820953,160726466,171303298
0,203677273,159641425,61352376,196516780
0,201534877,166237957,209210145,193059941
0,175997072,126151602,110573046,109602876
0,213682815,208609237,127092842,162346606
0,70134023,202547349,57022353,167939656
0,76411482,176738669,124833153,78945373
0,149081422,208990887,120663300,200919968
0,187870918,200029845,208958844,204855798
0,171534883,169001871,191704277,185688417
0,149055500,192361837,110461231,212004930
0,79566345,180295394,204739026,150786100
0,129990719,73707774,61935727,133691284
0,158952294,183851891,129494973,185068922
0,159134315,124355497,95328671,133612442
0,209422060,140770609,57653918,165793977
0,76396478,26769976,55089686,31466807
0,146147558,153130700,125788500,132182754
0,147506699,169781066,191361663,153416969
0,190095671,125915499,119042253,147046853
0,127262127,127316594,16314017,191716096
0,203604244,160696281,192747040,195889723
0,145471470,41664550,196089670,102561005
0,191094003,148994950,62481387,63367055
0,63935116,209471663,155789655,74883720
0,82997579,139085533,9805594,180039936
0,207194894,176850008,57061171,212932255
0,154382936,116946966,206991249,93761625
0,145642452,95113718,189154834,146239172
0,139785717,87856466,122544406,102970838
0,194051906,205022294,157974876,161711269
0,130233357,192611125,116091727,193875483
0,101187173,5324471,46920884,146413151
0,203756471,165032008,195219419,58425344
0,198510618,142852805,53132191,92888149
0,163907277,107825603,160362128,29867477
0,158111421,89193482,150045565,163809012
0,87015830,129218887,161624158,205720295
0,152659654,162513105,92499307,136705979
0,211802661,155219309,200480356,122037839
0,65617164,141504729,160328962,183993723
0,43616478,66003524,153511386,173857139
0,188641244,149843980,22027497,85414449
0,61610672,203622771,136453546,187771259
0,160537607,116308533,55682998,135700549
0,124311048,189244976,152372729,170644249
0,158174737,201536110,124285281,141610052
0,201190466,194107315,146318525,78419238
0,143707499,83057341,136471734,87015605
0,148904899,77529116,32940416,211406678
0,201431469,154448078,174184109,164679282
0,54576315,152891660,133682870,203524086
0,184957274,111712004,69965928,194282284
0,134770798,153416335,37089497,186812600
0,115336800,160710152,151214058,126784751
0,52730907,123774064,120467868,91850397
0,150854723,160510393,183285271,185414863
0,149755553,150320882,140744995,168517174
0,138101949,40837654,193563212,205129204
0,186972786,182412934,204563770,124140060
0,213548598,209942147,97383367,190016684
0,171164335,104126624,149173873,101027824
0,196254055,86344599,94828070,133816279
0,186996284,127789888,95437614,165677678
0,173778950,114607896,76081180,201071208
0,155224377,171522490,107545903,147414585
0,147433235,186474609,145165563,107233140
0,78807236,80059645,3915042,213052479
0,160748240,180496016,85792613,55086692
0,119543604,127198676,130416682,129638429
0,121615503,145647173,116067833,54758140
0,122626571,201915757,213873239,163590033
0,165130009,195750481,77336123,197509623
0,115215637,146340716,40706967,196536779
0,183542232,150826243,90129094,77133535
0,162783785,132871272,146369466,210447641
0,164851838,75384771,130939983,208614677
0,210449055,166969151,129477580,189176565
0,125266421,140295877,95558131,26773712
0,214812498,141089820,129502034,163716145
0,206449516,140742398,29593182,159345634
0,129236342,91036691,79384886,147834957
0,167058463,146420172,210823618,208993237
0,123322382,146598301,96493509,207230468
0,155043094,194578883,108790272,82738164
0,107423248,58031963,141356694,137428202
0,163509527,91070521,202182960,114024672
0,192731605,157233453,42816751,160367312
0,150869116,191525439,53518970,162589015
0,150779862,81245318,135271568,118295431
0,143273749,151781400,147045170,16141809
0,121648421,189427501,153029890,205738642
0,190196820,94762243,131586141,172513274
0,193074700,211667541,3301738,211908710
0,141565443,172408550,8741826,142562554
0,157075682,206567100,56298857,32719816
0,191517453,210160470,180759559,114924949
0,211481865,63022309,33416193,125098116
0,214543914,214983943,106428754,156912712
0,92203347,132545051,138891903,154390228
0,143541740,174385815,81831113,208626147
0,116759402,53355902,55089700,149667542
0,105803139,157615818,160959154,54380598
0,149610909,212115670,91595722,76661478
0,75535529,211809944,138335334,210279855
0,123437423,145334073,186221093,205047711
0,141930794,212860584,116242614,200873877
0,98952446,121066679,102591988,190885729
0,126941967,162498340,142591482,81960192
0,164441987,109939081,186485833,120113306
0,206769657,115500722,151140664,116157828
0,187331420,211667402,158588860,85205898
0,176813945,150382411,104037698,98849067
0,210262483,172878532,88506013,154709183
0,203173795,117628797,94255025,197347598
0,176718698,66143857,141802937,143323824
0,114090011,178046208,67988428,128079267
0,78094109,146635491,44465142,132636883
0,201136520,182418313,55858001,193689801
0,203904758,42472842,37513455,162411350
0,136397690,166373967,3445472,202037722
0,148163576,138273241,126177146,79542928
0,177383256,37559871,119882983,160690657
0,86006623,164323557,196295306,159168259
0,187417722,57918957,100031092,149674309
0,71033650,78553874,180956838,156291742
0,211666498,85271760,12542202,56406008
0,102720311,210075118,102677858,110819690
0,123894614,146538920,11652684,177661724
0,64050806,128104775,66571554,75630454
0,154910343,110742114,181109657,165110910
0,167891123,154036843,181140893,188824681
0,61357191,137992567,157067895,186983613
0,146983898,156261357,184215680,56539916
0,118028568,193521962,204444234,101390237
0,186427262,152886236,151052213,21197171
0,48947589,34837948,170643939,76584575
0,178487335,144725994,156384405,186578022
0,214251597,134926738,161408941,75918802
0,209251399,132071317,133996914,209758198
0,114468207,147380892,156963,113702213
0,190788594,188742058,207244058,151813647
0,205203396,81204428,67301723,215681975
0,185215579,113059171,180001414,6857535
0,88595187,185288593,100316403,86242581
0,195752674,203051828,188836543,168923216
0,147608385,164255596,150479880,121914841
0,87577561,175156371,75506260,105850798
0,93978889,137784177,44131887,161677147
0,122059467,64196834,96759097,195728015
0,144659771,178798276,151214058,152079312
0,116251102,140964862,112776517,132674739
0,206857601,181041425,101727614,180643592
0,26599574,150954042,68129318,166369121
0,126106797,190492290,178050009,35942506
0,162261467,86313871,86483800,148376217
0,123805835,62983437,194192594,147282365
0,90286905,150144219,187634180,80185579
0,153330392,123143966,118792622,191094151
0,141890754,168605428,26252813,182958799
0,54741935,150230611,102743235,40167842
0,192286734,103075616,122439826,125911561
0,178784075,126394831,45661930,155635808
0,135776258,194246887,66729317,146039514
0,111236568,79072187,60425362,201066350
0,117371517,194746319,158627238,95409378
0,158031572,68576496,101417460,44468440
0,48138227,99969655,163859583,166911882
0,197719106,127222927,199937054,205337704
0,120912419,163617563,35134351,129449958
0,134014211,204257147,194261111,178009702
0,187510067,155588375,88580641,63043348
0,138518186,74512337,152045277,94303252
0,139420590,89626857,106440618,49876650
0,144012069,9595635,52553974,122681088
0,201704588,30657610,102965001,106726370
0,149485486,135965756,81146933,80520771
0,75379104,114431672,113602219,117996043
0,15941809,62481084,204614040,121746607
0,99733021,188327545,163848073,59086137
0,164510656,32499208,67022520,140153746
0,206071247,206860124,126518600,194570846
0,106995944,83243066,18941010,127537429
0,152284692,81028577,142053417,73057294
0,119051944,148721027,121643681,145465507
0,151957957,154144127,75169129,51074649
0,77895484,154936189,62424623,177584250
0,113115130,109884229,209332101,134768151
0,91740759,114285771,89286195,165247132
0,16052190,45378906,48677327,186538299
0,167030891,190510573,77408384,84643283
0,114167233,143949484,105126519,161559218
0,46527566,156457052,152806611,103879479
0,138104688,188367188,7697377,150916458
0,155025583,158277139,50243568,158612480
0,143280766,85775936,208574694,203929823
0,84764030,56073470,125113332,145647063
0,142498250,213557650,57541216,184295617
0,19117549,213377601,89024128,169638921
0,143523571,133360991,129635409,79307859
0,188122574,131480270,158432286,184320419
0,94255371,159135590,112388458,122991852
0,110459620,65533331,71133230,191903220
0,164421502,160082973,151252054,146803817
0,111184560,197868676,95344392,169271562
0,121611896,140031097,88575840,75280555
0,210643352,102217958,92828218,130526973
0,161018548,70212184,186416630,143334616
0,180858891,4514636,165775495,104519794
0,166880041,150901056,153563087,165308588
0,174504603,87618834,158382958,150305655
0,106146754,92243723,169987928,102947767
0,164768614,102590682,57201143,131923773
0,152173910,41282437,47613907,1100610
0,163514413,125917326,202014215,104904853
0,208174732,36553609,75037457,186009246
0,108205785,109653880,149196299,180169780
0,73269955,131149709,158909028,33711374
0,178073804,116795037,151326787,172000410
0,122781582,129393785,117730025,93718985
0,208752776,130512815,80575493,177037605
0,60340884,157849832,77408384,152470810
0,203513059,111129139,67024970,78307697
0,212841689,127517125,53074886,56585577
0,172956853,140229742,68115224,190060760
0,143856850,109143778,191290619,95319180
0,118002838,150233251,206041374,146556730
0,129338201,199806259,210454256,73024465
0,98301531,79994042,83205434,158793076
0,205031717,104688826,109517137,184503855
0,188196130,110545141,47763771,35313551
0,68414756,208315682,35578917,175314558
0,56967833,139257703,78978627,187921388
0,196186375,154232548,141208117,111170142
0,134884335,114553193,152168190,140776008
0,191234935,20005981,182663222,49335536
0,172629441,58607011,168253252,186573032
0,203938148,107224395,167636842,66003515
0,183751849,135585143,66910488,183808525
0,146467007,113816076,149516784,145992901
0,87001748,13655815,95048249,94476384
0,75615156,118805403,81854276,133181450
0,172162549,145404789,52703557,69164650
0,144876590,130729428,190547288,115684606
0,157105476,167163447,202554622,159401236
0,88918065,146825740,133209745,104048438
0,118613726,206780493,150372256,131507036
0,187211549,204834283,98764521,69182517
0,120651569,126777966,127165662,159314257
0,117408305,92600274,142637181,148036938
0,146262072,70935923,158878614,50241990
0,165901668,71975095,63757495,162192439
0,103250951,188213925,105543273,39877698
0,164446608,172402368,37503457,101030502
0,61652149,88788232,126683638,73488696
0,167369816,214550595,144144690,81656595
0,163037201,61094016,159620449,126320439
0,208173135,207525687,51761450,41638330
0,110518290,131861801,7532293,176290787
0,214264843,150344307,210821902,141358408
0,177152979,176746855,53009911,168554194
0,162189993,105425732,152180375,165226429
0,70624281,45300712,152039886,124862107
0,131419078,188904807,113138254,31144562
0,132875585,187579981,209595831,155632428
0,191126186,126481812,68087106,188537735
0,196097713,125281239,156481290,112156197
0,126658638,177914972,183050977,206990557
0,121444471,87801547,158799011,200413966
0,105553893,140962181,121136562,173651630
0,199997983,118700277,7269478,146422714
0,2899952,116758723,113585432,28553162
0,159591317,11473417,86473414,178444973
0,194215913,204153420,132744569,200886508
0,117362554,151345525,147265686,153502736
0,113641512,133720224,113088481,174042918
0,184240146,184710877,208248273,113146190
0,93754298,212639106,199322384,93181088
0,150594896,208700665,32610299,206505075
0,114680593,214970236,100446840,183154971
0,193743016,62969438,100433729,154087725
0,3905904,59162737,207951046,22397155
0,86491701,211035081,114082981,106855692
0,142398649,96480513,172509611,148402088
0,73951328,49032600,14604035,78419238
0,163016136,169264924,156253237,134150702
0,182523740,118683111,201721489,161573752
0,126061477,163590727,181695156,127142263
0,149808226,166271813,161607295,140706426
0,201672224,130669056,113308838,62811969
0,147434600,116609569,148901579,60878395
0,28322384,190230375,80050369,187901325
0,167144068,110023459,173070034,146320876
0,140393249,212082384,192083834,7200181
0,49837371,142949961,61536525,184544749
0,37453368,200415041,157932320,138799742
0,150427769,124313438,154594733,125474597
0,170651505,175947065,79603801,129735778
0,94611397,71924215,118653910,87011893
0,155570452,189544049,120258048,124862107
0,159521279,61353245,128648093,203487565
0,154300653,191051636,161306518,176643263
0,142498263,93950955,142323486,99962760
0,191841369,135219220,33598256,104078225
0,202034920,111468935,180119766,195733653
0,212765451,169192558,148981258,142607644
0,191147661,151645039,45702346,104637965
0,150605882,188035876,118584879,134599721
0,192746252,187571451,96693572,126470179
0,156458251,149718478,12224355,119833215
0,174495717,177741230,185401459,64937585
0,196357472,196908807,185354083,125583816
0,190911884,39277991,22209584,47601245
0,142791529,152627759,67439616,143051075
0,163575920,215565039,111223146,147541742
0,154730209,114776341,206884046,127065501
0,136085304,164309647,57059259,129369861
0,158290741,150553886,120609695,50552514
0,121175576,145703278,135096667,168274319
0,197529577,67698150,112071251,211685912
0,188794709,32563181,128492771,170458522
0,92138661,101087212,140105694,187859274
0,184394560,152322835,188518971,188093021
0,167068838,164222396,185822785,146529038
0,174074537,129380880,207989785,154710267
0,78758571,203329929,156315988,14812830
0,44161347,79599311,99675333,133159271
0,211878343,115720954,70572698,163257561
0,77497709,172684470,33831671,197335103
0,183466375,104066993,73063236,15414561
0,156741619,199864667,142489883,45295944
0,168874528,150289838,173239965,104934947
0,134984500,97849056,148099815,160188105
0,70934051,106176889,120510815,170313438
0,210373455,53922976,208430002,136784729
0,200394206,209857791,58468356,89903814
0,119982105,157052904,25419037,128239204
0,116737331,136802857,123211254,173945838
0,157607584,206338380,111365925,61410915
0,183242758,130740370,168167977,163584429
0,141936173,201841936,156531947,188257329
0,180873567,129335043,182336010,116100188
0,199690975,140760485,170220329,125789577
0,121649751,182587466,20476521,149708068
0,188387342,49051537,154986696,171821238
0,161733633,117304325,123224483,210200039
0,82918687,79995158,155025793,114535299
0,132167357,198773471,97993367,19868372
0,136611628,84190037,30948227,134195257
0,146848941,138186274,93515907,179655578
0,172461894,58520334,47613907,208329957
0,105260329,118502942,178721049,185754672
0,197344431,150144219,1728644,27329475
0,149583221,189305442,148406511,198337139
0,85424830,144344884,67025895,146267690
0,154152453,173357137,73076759,135681495
0,197483367,75205154,141881618,141071776
0,201991202,121673024,38400478,61139255
0,186565827,141343864,64615827,3924961
0,99110554,153958615,51400117,130464362
0,204424753,206288574,57582731,114004920
0,191542221,157868581,185922509,182690811
0,171794271,28794025,185522161,192334126
0,189425020,203447583,152848977,143091811
0,153818736,116511103,152085573,142304783
0,155266025,180378925,212566105,197278206
0,124489457,197180643,155585509,110099931
0,148309604,122194480,130774745,172451402
0,145691944,119961849,49918533,101310055
0,206928155,159935349,59613741,154709183
0,186110676,124499440,72473186,60842554
0,132730440,177854951,182339535,157015466
0,144823564,182228735,183787164,145024062
0,70247218,39066656,109454325,91948241
0,79199977,157035896,101870304,75620568
0,143996100,176703742,11820475,87688867
0,149975778,181343056,61507967,160589975
0,129112756,214291552,152675557,139504432
0,119619579,186976924,182375687,134196497
0,177166105,203555270,49549000,52392050
0,160539057,153347144,202919503,137241173
0,108516626,143845649,126062029,126764805
0,155951189,104714520,13144190,197002559
0,15049864,149179877,209728116,202264712
0,201461152,31394312,58520503,69464651
0,105150622,63162029,189770819,204948610
0,163919581,123301563,82673511,190633380
0,184526327,165781745,62833514,113055429
0,65407333,214266513,206545478,114218454
0,154244912,206282095,103714211,137519046
0,42568043,154793878,210776582,181836567
0,148267226,165719835,124836372,91821978
0,50056129,59719511,173818248,104262033
0,196687974,144613427,160771230,209142177
0,115213552,89330838,47248073,182440189
0,204633518,68250731,110798525,140428822
0,165582755,76860994,106134976,134389933
0,131888730,165223013,151956651,123317921
0,131487063,159347394,110810640,207669962
0,134137868,182548114,179781770,62889579
0,198507185,188237655,93574400,12187339
0,177785819,192729182,91250485,45746509
0,109629224,91946795,20575596,145352887
0,212848933,179932626,61247656,207339332
0,214876955,91621278,135892689,118309167
0,111077753,208938481,20457195,214456855
0,85976649,151000558,106271213,132847494
0,211422896,76216315,68791469,87244084
0,78510600,103498562,191440746,169801597
0,206654800,54526393,189087450,136322953
0,134539594,203722505,17640665,149621267
0,153896251,89406225,144715496,201030270
0,162860367,103589816,90192719,185530656
0,209627651,164030298,211296391,57659820
0,164313629,32846066,192906858,144746810
0,111850505,193256012,134019372,153692884
0,210962988,48444005,190555720,151167027
0,126063597,120263353,105870163,144757073
0,201690955,133741820,64356040,177293502
0,208579819,34176180,191738448,182199186
0,182029340,78507749,89694413,100084474
0,158034071,210599337,157639549,86555471
0,145072807,65987387,121993538,105772946
0,147608385,80711445,181179395,81131998
0,172860841,159972397,51151186,213972315
0,157842309,205098308,166549425,82266913
0,143076616,210488262,140067823,131023381
0,150855191,139739495,148807147,150888794
0,210501905,87029836,107876122,120680268
0,141047195,147268461,113127690,196688736
0,162425043,42936789,85211060,141261178
0,154415335,147739563,198217025,56119211
0,186787946,67209791,64135116,179591770
0,186503822,175471768,134701365,100877342
0,138958806,187193632,101609698,143369470
0,190847700,173121409,187186100,169166214
0,66143215,92639877,146236545,192086799
0,136274440,161856455,67764321,91552496
0,187888409,178966883,116762183,116884330
0,177594379,101125692,170772690,50515216
0,53536589,176180048,196595722,118161417
0,143738185,106692325,90479504,10637677
0,200191243,192274840,150706556,184801916
0,115151930,109143849,178581822,208035575
0,140516687,178410282,50171718,89623529
0,81688291,169931444,33807891,192735565
0,149957563,144184698,129480840,138011272
